,Confederation,Stadium,City,HomeTeams,Capacity,Country,IOC,Population,UCLChampions,UELChampion,UCLFinalStadium ,UELFinalStadium,Capacidad/1000Habs,Latitude,Longitude
336,UEFA,Stade Armand-Cesari,Furiani,SC Bastia,17000,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.25242,42.6514524,9.4427034
337,UEFA,Stade Auguste Bonal,Montbéliard,FC Sochaux,20005,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.297039,47.5125502,6.8112338
338,UEFA,Stade Auguste-Delaune,Reims,Stade Reims,21684,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.321969,49.247092,4.024644
339,UEFA,Stade Bauer,Saint-Ouen,Sin Equipo,10000,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.148483,48.9063047,2.3411462
340,UEFA,Stade Bollaert-Delelis,Lens,Lens,38223,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.567545,50.4328478,2.8149455
341,UEFA,Stade Chaban-Delmas,Bordeaux,Sin Equipo,34327,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.509696,44.8292357,-0.5983086
342,UEFA,Stade Crédit Agricole La Licorne,Amiens,Amiens SC,12097,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.179619,49.8941524,2.2634041
343,UEFA,Stade de France,Saint-Denis,Sin Equipo,81338,France,FRA,67348000,FALSE,FALSE,TRUE,FALSE,1.207727,48.9244592,2.3601645
344,UEFA,Stade de l‘Aar,Schiltigheim,SC Schiltigheim,2500,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.037121,48.6050046,7.7621922
345,UEFA,Stade de l’Abbe Deschamps,Auxerre,Auxerre,18541,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.275301,47.786762,3.588618
346,UEFA,Stade de l’Aube,Troyes,ES Troyes,18200,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.270238,48.3075473,4.0984348
347,UEFA,Stade de l’Épopée,Calais,Calais RUFC,12432,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.184593,50.9575553,1.9009748
348,UEFA,Stade de l’Ill,Mulhouse,FC Mulhouse,11303,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.16783,47.7382954,7.3214642
349,UEFA,Stade de la Beaujoire,Nantes,Nantes,37473,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.556409,47.2560232,-1.5246749
350,UEFA,Stade de la Libération,Boulogne-sur-Mer,US Boulogne,15034,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.223229,50.7236607,1.6196036
351,UEFA,Stade de la Méditerranée,Béziers,ASB,18555,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.275509,43.3348206,3.267164
352,UEFA,Stade de la Meinau,Strasburg,Strasbourg,26500,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.393479,48.5600356,7.7551235
353,UEFA,Stade de la Mosson,Montpellier,Montpellier,32939,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.489087,43.6221434,3.8120627
354,UEFA,Stade de Roudourou,Guingamp,En Avant,18197,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.270194,48.5660863,-3.1643843
355,UEFA,Stade des Alpes,Grenoble,Grenoble Foot,20068,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.297975,45.1874353,5.7401278
356,UEFA,Stade des Costieres,Nîmes,Nimes Olympique,18482,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.274425,43.816025,4.3592556
357,UEFA,Stade du Hainaut,Valenciennes,Valenciennes FC,25172,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.37376,50.3484216,3.5317617
358,UEFA,Stade du Moustoir,Lorient,FC Lorient,18500,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.274693,47.7487894,-3.3692827
359,UEFA,Stade du Ray,Nice,OGC Nice,17415,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.258582,43.7216181,7.2605292
360,UEFA,Stade Francis Le Basser,Laval,Stade Lavallois,18607,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.276281,48.0823174,-0.754669
361,UEFA,Stade Francis-Le Blé,Brest,Stade brestois 29,15305,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.227252,48.4027262,-4.4614694
362,UEFA,Stade François-Coty,Ajaccio,AC Ajaccio,10500,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.155907,41.9299658,8.7767202
363,UEFA,Stade Gabriel Montpied,Clermont-Ferrand,Clermont Foot,10800,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.160361,45.815789,3.1216873
364,UEFA,Stade Gaston-Gérard,Dijon,Dijon FCO,16288,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.241848,47.3243816,5.0683285
365,UEFA,Stade Geoffroy-Guichard,Saint-Étienne,Saint-Étienne,41965,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.623107,45.4607541,4.3901056
366,UEFA,Stade Jean Bouin,Paris,Stade Français,20000,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.296965,48.84332,2.252936
367,UEFA,Stade Jules Deschaseaux,Le Havre,Sin Equipo,16400,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.243511,49.5018587,0.1711836
368,UEFA,Stade Léon-Bollée,Le Mans,Sin Equipo,16500,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.244996,48.0147177,0.1929072
369,UEFA,Stade Lille-Métropole,Lille,OSC Lille,18185,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.270015,50.6119667,3.1304899
370,UEFA,Stade Louis Dugauguez,Sedan,Sedan,23189,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.344316,49.6942979,4.9387374
371,UEFA,Stade Louis II,Monaco,Monaco,18523,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.275034,43.7275883,7.4154959
372,UEFA,Stade Marcel Picot,Nancy,AS Nancy,20087,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.298257,48.6950696,6.2099154
373,UEFA,Stade Marcel-Saupin,Nantes,Nantes,1880,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.027915,47.2127949,-1.5381457
374,UEFA,Stade Marcel-Tribut,Dunkerque,USL Dunkerque,4200,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.062363,51.0351569,2.3896306
375,UEFA,Stade Michel d’Ornano,Caen,SM Caen,20300,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.301419,49.1794872,-0.3967094
376,UEFA,Stade Nungesser,Valenciennes,Valenciennes FC,16547,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.245694,50.3484216,3.5317617
377,UEFA,Stade Océane,Le Havre,Le Havre AC,25178,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.373849,49.4988137,0.1696071
378,UEFA,Stade Pierre de Coubertin,Cannes,AS Cannes,10000,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.148483,43.5530237,6.9649036
379,UEFA,Stade Pierre Mauroy,Lille,OSC Lille,50157,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.744744,50.6119667,3.1304899
380,UEFA,Stade René-Gaillard,Niort,Chamois Niortais,11352,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.168557,46.3174484,-0.4898633
381,UEFA,Stade Saint Symphorien,Metz,Metz,26671,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.396018,49.1097781,6.1594141
382,UEFA,Stade Saint-Avold,Saint-Avold,Etoile Naborienne,3000,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.044545,49.1049087,6.6977163
383,UEFA,Stade Sébastien Charléty,Paris,Paris FC,19141,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.28421,48.8184974,2.346695
384,UEFA,Stade Yves-du-Manoir,Montpellier,Montpellier Hérault Rugby,14700,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.218269,43.5930385,3.8496177
385,UEFA,Stadium de Toulouse,Toulouse,Toulouse,33300,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.494447,43.5832972,1.434048
386,UEFA,Stadium du Littoral,Grande-Synthe,Sin Equipo,617,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.009161,51.0136131,2.3182779
387,UEFA,U Arena,Paris,Racing 92,32000,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.475144,48.8960412,2.2299722
388,UEFA,Boris Paichadze Dinamo Arena,Tbilisi,"Dinamo, FC Tbilisi",54549,Georgia,GEO,3718200,FALSE,FALSE,FALSE,FALSE,14.670808,41.7230272,44.789803
389,UEFA,Stadion Mikheil Meskhi,Tbilisi,"Lokomotivi, Spartaki",27223,Georgia,GEO,3718200,FALSE,FALSE,FALSE,FALSE,7.321553,41.7098061,44.7461987
390,UEFA,Stadion Ramaz Shengelia,Kutaisi,Torpedo,12000,Georgia,GEO,3718200,FALSE,FALSE,FALSE,FALSE,3.227368,42.2550778,42.6830006
391,UEFA,Stadioni Temur Maghradze,Chiatura,FC Chiatura,11650,Georgia,GEO,3718200,FALSE,FALSE,FALSE,FALSE,3.133237,42.2903906,43.2811078
392,UEFA,Alfred-Kunze-Sportpark,Leipzig,"Sachsen, Chemie",10500,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.126812,51.3582561,12.3076651
393,UEFA,Allianz Arena,Munich,Bayern Munich,75024,Germany,GER,82800000,TRUE,TRUE,TRUE,FALSE,0.906087,48.2187997,11.6247072
394,UEFA,Alte Försterei,Berlin,Union,22012,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.265845,52.4578269,13.5681581
395,UEFA,Audi-Sportpark,Ingolstadt,Ingolstadt 04,15445,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.186534,48.745548,11.4857571
396,UEFA,Auestadion,Kassel,Hessen Kassel,18800,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.227053,51.2988991,9.4812333
397,UEFA,BayArena,Leverkusen,Bayer,30210,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.364855,51.0382091,7.0022566
398,UEFA,Benteler-Arena,Paderborn,SC Paderborn,15000,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.181159,51.7301715,8.7112373
399,UEFA,Borussia Park,Moenchengladbach,Borussia,54010,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.652295,51.1745698,6.3855055
400,UEFA,Brita-Arena,Wiesbaden,Wehen,12566,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.151763,50.0712828,8.2564931
401,UEFA,Bruchwegstadion,Moguncja,FSV Mainz,18000,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.217391,50.0009593,8.2456943
402,UEFA,Carl-Benz-Stadion,Mannhiem,Waldhof,27000,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.326087,49.4789257,8.50273
403,UEFA,Commerzbank Arena,Frankfurt nad Menem,Eintracht Frankfurt,51500,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.621981,50.0685807,8.645472
404,UEFA,Continental Arena,Regensburg,SSV Jahn,15224,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.183865,48.990813,12.107288
405,UEFA,Dietmar-Hopp-Stadion,Sinsheim,Hoffenheim,6350,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.076691,49.27861,8.84254
406,UEFA,DKB Arena,Rostock,Hansa Rostock,29000,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.350242,54.084948,12.0951651
407,UEFA,Donaustadion,Ulm,SSV Ulm,19500,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.235507,48.40531,10.00946
408,UEFA,Eintracht-Stadion,Braunschweig,Eintracht,23325,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.281703,52.2900428,10.5207144
409,UEFA,Ellenfeldstadion,Neunkirchen,Borussia,23400,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.282609,49.33616,7.18043
410,UEFA,ERDGAS Sportpark,Halle,Hallescher FC,15000,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.181159,51.4653647,11.9621958
411,UEFA,Ernst-Abbe-Sportfeld,Jena,FC Carl Zeiss Jena,12630,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.152536,50.9160426,11.5829277
412,UEFA,Erzgebirgsstadion,Aue,FC Erzgebirge,15690,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.189493,50.5979567,12.7119198
413,UEFA,flyeralarm Arena,Würzburg,Würzburger Kickers,14500,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.175121,49.76719,9.9328942
414,UEFA,Frankenstadion,Heilbronn,FC Heilbronn,17284,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.208744,49.1348715,9.2036706
415,UEFA,Frankfurter Volksbank Stadion,Frankfurt nad Menem,FSV,12500,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.150966,50.1280603,8.7230618
416,UEFA,Franz-Kremer-Stadion,Cologne,1. FC Köln II,5457,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.065906,50.9083151,6.9057443
417,UEFA,Friedrich-Ebert-Stadion,Hildesheim,VfV 06,8000,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.096618,52.1363211,9.9479145
418,UEFA,Friedrich-Ludwig-Jahn-Sportpark,Berlin,Sin Equipo,19708,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.238019,52.5435209,13.4095397
419,UEFA,Fritz-Walter-Stadion,Kaiserslautern,Kaiserslautern,49780,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.601208,49.4341714,7.7768069
420,UEFA,Gazi-Stadion,Stuttgart,Stuttgarter Kickers,11408,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.137778,48.7539982,9.1883165
421,UEFA,Grenzland-Stadion,Moenchengladbach,Borussia,10000,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.120773,51.1749987,6.4485404
422,UEFA,Grotenburg,Krefeld,KFC Uerdingen,34500,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.416667,51.3389189,6.6037463
423,UEFA,Grünwalder Stadion,Munich,TSV 1860,15000,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.181159,48.1109961,11.5744736
424,UEFA,Hans-Walter-Wild-Stadion,Bayreuth,SpVgg Bayreuth,21500,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.259662,49.9453347,11.5871977
425,UEFA,Hardtwaldstadion,Sandhausen,SV Sandhausen,12100,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.146135,49.3320738,8.6477094
426,UEFA,HDI-Arena,Hanover,Hanover 96,49951,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.603273,52.360017,9.7312249
427,UEFA,Hermann-Löns-Stadion,Paderborn,SC Paderborn 07,12000,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.144928,51.7571471,8.700686
428,UEFA,Holstein-Stadion,Kiel,Holstein Kiel,10200,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.123188,54.3488,10.1242099
429,UEFA,Jahnstadion Göttingen,Göttingen,Göttingen 05,17000,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.205314,51.5203349,9.9264655
430,UEFA,Jahnstadion Regensburg,Regensburg,Sin Equipo,12510,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.151087,48.990813,12.107288
431,UEFA,Leimbachstadion,Siegen,Sportfreunde Siegen,18500,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.22343,50.8526871,8.0260599
432,UEFA,Lohmühle,Lübeck,VfL Lübeck,17869,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.215809,53.8796551,10.6680918
433,UEFA,Lohrheidestadion,Bochum,Wattenscheid 09,16233,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.196051,51.4858293,7.1186096
434,UEFA,Ludwig-Jahn-Stadion,Herford,SC Herford,18400,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.222222,52.1047185,8.6880767
435,UEFA,Ludwigsparkstadion,Saarbrücken,1. FC Saarbrücken,35303,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.426365,49.2480604,6.98387
436,UEFA,Max-Morlock-Stadion,Nuremberg,Nürnberg,48553,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.586389,49.4262526,11.1257077
437,UEFA,MDCC-Arena,Magdeburg,Magdeburg,25910,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.312923,52.1252958,11.6700024
438,UEFA,mechatronik Arena,Aspach,SG Sonnenhof,10001,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.120785,48.9800986,9.3936995
439,UEFA,Mercedes-Benz Arena,Stuttgart,Stuttgart,60441,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.729964,48.7922577,9.23208
440,UEFA,Merck-Stadion am Böllenfalltor,Darmstadt,SV Darmstadt,17468,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.210966,49.8576447,8.6716029
441,UEFA,Merkur Spiel-Arena,Düsseldorf,Fortuna Düsseldorf,54600,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.65942,51.2615824,6.7331902
442,UEFA,Millerntor-Stadion,Hamburg,St. Pauli,29546,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.356836,53.5545585,9.9677482
443,UEFA,Olympiastadion Berlin,Berlin,Hertha,74475,Germany,GER,82800000,FALSE,FALSE,TRUE,FALSE,0.899457,52.5146971,13.2394987
444,UEFA,Olympiastadion Munich,Munich,Sin Equipo,69250,Germany,GER,82800000,FALSE,FALSE,TRUE,FALSE,0.836353,48.1731592,11.5466036
445,UEFA,Opel Arena,Moguncja,FSV Mainz,34034,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.411039,49.9839442,8.2243816
446,UEFA,Osnatel-Arena,Osnabrück,VfL Osnabrück,16667,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.201292,52.2808091,8.0713295
447,UEFA,OSTALB Arena,Aalen,VfR Aalen,14500,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.175121,48.8405236,10.0722167
448,UEFA,Preußenstadion,Münster,Preußen,15050,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.181763,51.929859,7.6245469
449,UEFA,Red Bull Arena,Leipzig,RB Leipzig,44345,Germany,AUT,82800000,FALSE,FALSE,FALSE,FALSE,0.535568,51.3459852,12.3482562
450,UEFA,Rhein-Neckar-Stadion,Mannhiem,VfR Mannheim,8000,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.096618,49.4637472,8.5175642
451,UEFA,RheinEnergie Stadion,Cologne,Köln,50374,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.608382,50.9334609,6.8751545
452,UEFA,Rosenaustadion,Augsburg,FC Augsburg,32354,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.390749,48.35486,10.87423
453,UEFA,RSV-Stadion,Moenchengladbach,RSV,20000,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.241546,51.17446,6.45031
454,UEFA,Rudolf-Harbig-Stadon,Dresden,Dynamo,32066,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.387271,51.0408071,13.7479735
455,UEFA,Schauinsland-Reisen-Arena,Duisburg,MSV Duisburg,31500,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.380435,51.40943,6.7771
456,UEFA,Schönebürgstadion,Crailsheim,TSV Crailsheim,5500,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.066425,49.1416814,10.0811077
457,UEFA,Schüco Arena,Bielefeld,Arminia Bielefeld,28008,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.338261,52.0318457,8.5165205
458,UEFA,Schwarzwald-Stadion,Freiburg,SC Freiburg,25000,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.301932,47.988917,7.892877
459,UEFA,Sepp-Herberger-Stadion,Mannhiem,Waldhof,15200,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.183575,49.5326545,8.486571
460,UEFA,Westfalenstadion,Dortmund,Borussia Dortmund,81359,Germany,GER,82800000,TRUE,FALSE,FALSE,TRUE,0.982597,51.4925888,7.4518574
461,UEFA,Sparda-Bank-Hessen-Stadion,Offenbach am Main,Kickers Offenbach,20600,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.248792,50.094474,8.798805
462,UEFA,Sportpark Höhenberg,Cologne,Viktoria,10000,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.120773,50.9451862,7.0304009
463,UEFA,Sportpark Ronhof,Fürth,SpVgg Greuther Fürth,18000,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.217391,49.48657,10.9986001
464,UEFA,Stadion am Zoo,Wuppertal,WSV,23067,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.278587,51.2391667,7.1036111
465,UEFA,Stadion Chemnitz,Chemnitz,Chemnitzer FC,15479,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.186944,50.8421921,12.9455406
466,UEFA,Stadion der Freundschaft,Chociebu?,Energie Cottbus,22528,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.272077,51.7516371,14.345577
467,UEFA,Stadion Essen,Essen,Rot-Weiss,20650,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.249396,51.4868654,6.9766241
468,UEFA,Stadion Niederrhein,Oberhausen,Rot-Weiß Oberhausen,21318,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.257464,51.4939049,6.8551559
469,UEFA,Stadion Oberwerth,Koblenz,TuS Koblenz,15000,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.181159,50.3304925,7.5866138
470,UEFA,Stadion Rote Erde,Dortmund,Borussia II,9999,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.120761,51.492794,7.4534361
471,UEFA,Stadion Zwickau,Zwickau,FSV Zwickau,10134,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.122391,50.7289718,12.518907
472,UEFA,Steigerwaldstadion,Erfurt,Rot-Weiß,18559,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.224143,50.9602596,11.0372646
473,UEFA,Südstadion,Cologne,Fortuna,14944,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.180483,50.91699,6.9452602
474,UEFA,Tivoli,Aachen,Alemannia,32900,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.397343,50.793209,6.0982721
475,UEFA,Tönnies-Arena,Rheda-Wiedenbrück,"FSV Gütersloh, FSC Rheda",3562,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.043019,51.8611582,8.3221114
476,UEFA,Arena AufSchalke,Gelsenkirchen,Schalke,62271,Germany,GER,82800000,FALSE,TRUE,TRUE,FALSE,0.752065,51.5546309,7.0675262
477,UEFA,VfL-Stadion am Elsterweg,Wolfsburg,Wolfsburg,17600,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.21256,52.4254133,10.8013153
478,UEFA,Voith-Arena,Heidenheim,1. FC Heidenheim,15000,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.181159,48.6684699,10.1392744
479,UEFA,Volksparkstadion,Hamburg,HSV,57274,Germany,GER,82800000,FALSE,FALSE,FALSE,TRUE,0.691715,53.5871279,9.8986004
480,UEFA,Volkswagen Arena,Wolfsburg,Wolfsburg,30122,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.363792,52.4326693,10.8038854
481,UEFA,Vonovia Ruhrstadion,Bochum,VFL Bochum,32645,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.394263,51.489917,7.236513
482,UEFA,Waldstadion Homburg,Homburg,FC Homburg,16488,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.19913,49.316255,7.3548816
483,UEFA,Waldstadion Weismain,Weismain,DC Weismain,18000,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.217391,50.089306,11.2486234
484,UEFA,Walter-Mundorf-Stadion,Siegburg,SSV 04,5000,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.060386,50.8058262,7.2186885
485,UEFA,Weserstadion,Bremen,Werder Bremen,42354,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.511522,53.0664328,8.8376051
486,UEFA,Wildparkstadion,Karlsruhe,Karlsruher SC,29699,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.358684,49.0200279,8.4130304
487,UEFA,Willy-Sachs-Stadion,Schweinfurt,1. FC Schweinfurt 05,15000,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.181159,50.0507306,10.2016144
488,UEFA,Wirsol Rhein-Neckar Arena,Sinsheim,Hoffenheim,30164,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.3643,49.2380385,8.8879801
489,UEFA,WWK Arena,Augsburg,FC Augsburg,30660,Germany,GER,82800000,FALSE,FALSE,FALSE,FALSE,0.37029,48.3231683,10.8860303
490,UEFA,Victoria Stadium,Gibraltar,Sin Equipo,5000,Gibraltar,GIB,32194,FALSE,FALSE,FALSE,FALSE,155.308443,36.1492121,-5.3501858
491,UEFA,AEL Arena,Larissa,AE Lárisas,16118,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,1.496776,39.6154098,22.3994121
492,UEFA,Gípedo Véroias,Véroia,Véroia,9300,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,0.863632,40.5193618,22.2052162
493,UEFA,Gípedo Astéra Trípolis,Trípoli,Astéras,2500,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,0.232159,37.5027741,22.3885406
494,UEFA,Gípedo Neápolis,Níkaia,Ionikós,6500,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,0.603614,37.9701123,23.6423642
495,UEFA,Gípedo Theodoros Vardinogiannis,Iraklio,OFI 1925,9088,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,0.843945,35.3387352,25.1442126
496,UEFA,Karaiskaki,Peiraiefs,Olympiacos,33334,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,3.095517,37.9465855,23.6643996
497,UEFA,Pampeloponnisiakó Stádio,Petras,PAS Panachaiki,23588,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,2.190468,38.2218805,21.7513633
498,UEFA,Panthessalikó Stádio,Vólos,Níkis,22140,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,2.056001,39.3864531,22.9318845
499,UEFA,Stádio Alkazár,Larissa,AE Lárisas,13108,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,1.217257,39.6488327,22.4119468
500,UEFA,Stádio Apostolos Nikolaidis,Athens,Panathinaikos,16003,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,1.486097,37.9871877,23.7541618
501,UEFA,Stádio Fyli,Fyli,Thrasyvoulos,3142,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,0.291778,38.102909,23.6690367
502,UEFA,Stadio Georgios Kamaras,Athens,"Apollonas Smyrnis, Aiyaleo",14200,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,1.318664,38.0280416,23.7413418
